Поступление товаров,,,,,,,,,,,
"Группировки строк: Ссылка.Магазин; Ссылка; 
Дополнительные поля: Номенклатура; Номенклатура.Код; Количество; Ставка НДС; Сумма НДС; Цена; Сумма; Ссылка.Магазин; Ссылка.Дата; Ссылка.Номер; Ссылка.Контрагент; Ссылка.Сумма включает НДС; Ссылка.Сумма документа; Ссылка.Проведен; 
Отбор: Ссылка.Дата Больше или равно ""01.12.2013 0:00:00"" И Ссылка.Дата Меньше ""01.02.2014 0:00:00""",,,,,,,,,,,
,,,,,,,,,,,
Шапка,,,,,,,,,,,
Ссылка.Магазин,,,,,,,,,,,
Ссылка,,,,,,Шапка,,,,,
,,,,,,Ссылка.Дата,Ссылка.Номер,Ссылка.Контрагент,Ссылка.Сумма включает НДС,Ссылка.Сумма документа,Ссылка.Проведен
123,,,,,,,,,,,
"Номенклатура, Номенклатура.Код",Количество,Ставка НДС,Сумма НДС,Цена,Сумма,,,,,,
Авиаконструкторов 2,,,,,,,,,,,
"Сигареты L&M red, Ц0000000184",10.000,18%,62.89,41.23,412.29,,,,,,
"Сигареты Parlament night blue, Ц0000002113",10.000,18%,115.58,75.77,757.68,,,,,,
"Сигареты Parlament agua blue, Ц0000002060",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты Parlament silver blue, Ц0000002059",20.000,18%,231.16,75.77,"1,515.36",,,,,,
Поступление товаров АВ000000478 от 24.12.2013 14:40:01,,,,,,24.12.2013 14:40:01,АВ000000478,"ООО ""ЕВРО-АРТ""",Да,"34,677.87",Да
"Вино Миранзана Бардолино DOC кр.сух.12% 0,75л., РТ000000128",6.000,18%,171.85,187.76,"1,126.56",,,,,,
"Вино Вилла Винсенти кр. п/сл.10.5% 0,75л., Ц0000001108",6.000,18%,90.61,99.00,594.00,,,,,,
"Вино Вилла Винсенти бел. п/сл 10.5% 0,75л., Ц0000001114",6.000,18%,117.13,127.97,767.82,,,,,,
"Вино игристое Спуманте Брют Паоло Морини бел.10.5% 0.75л., Ц0000000077",6.000,18%,184.93,202.05,"1,212.30",,,,,,
"Вино игристое Ламбруско Виа Мирелла кр.сл. 7,5% 0,75л, Ц0000000368",6.000,18%,162.65,177.71,"1,066.26",,,,,,
"Вино Барбанелла Бьянко Секко бел.сух.11,5% 0,75л., АВ000000338",6.000,18%,128.34,140.22,841.32,,,,,,
"Шампанское Абрау-Дюрсо бел.п/сух. 10,5-13% 0,75л., МЕ000000182",12.000,18%,420.78,229.87,"2,758.44",,,,,,
"Шампанское Абрау-Дюрсо бел. брют  10,5-13% 0,75л., ЕС000000276",12.000,18%,420.78,229.87,"2,758.44",,,,,,
"Виски Клан МакГрегор 40% 0,75л., Ц0000000559",6.000,18%,470.17,513.70,"3,082.20",,,,,,
"Вино Антонио Барбадилло кр.п/сл.14% 0.75л., РТ000000002",6.000,18%,158.06,172.70,"1,036.20",,,,,,
"Вино Антонио Барбадилло бел.п/сл.12,5% 0.75л., РТ000000001",6.000,18%,158.06,172.70,"1,036.20",,,,,,
"Водка Цельсий оригинал  40%  0,5л., АВ000000119",6.000,18%,171.45,187.33,"1,123.98",,,,,,
"Виски Грантс 40% 0,75л., Ц0000001187",2.000,18%,260.59,854.15,"1,708.30",,,,,,
"Виски Грантс 40% 0,5л., Ц0000001383",5.000,18%,466.47,611.60,"3,058.00",,,,,,
"Вино Барбанелла Бьянко Семи Дольче бел.п/сл.10,5% 0,75л., РТ000000119",6.000,18%,133.43,145.78,874.68,,,,,,
"Водка Путинка классическая 40% 0.25л., Ц0000000962",24.000,18%,325.32,88.86,"2,132.64",,,,,,
"Коньяк Российский Бержерак 4-х лет. 0,7  40%, Ц0000001946",5.000,18%,491.31,644.16,"3,220.80",,,,,,
"Шампанское Абрау Дюрсо Империал  выдерж.бел.брют п/у 10,5-13% 3л., ЕС000000630",1.000,18%,632.31,"4,145.16","4,145.16",,,,,,
"Шампанское Абрау Дюрсо Империал  выдерж.бел.брют п/у 10,5-13% 1,5л., ЕС000000629",1.000,18%,325.61,"2,134.57","2,134.57",,,,,,
Поступление товаров АВ000000479 от 24.12.2013 15:01:36,,,,,,24.12.2013 15:01:36,АВ000000479,"ООО ""СЗК ""Аврора""",Да,"1,505.91",Да
"Конфеты Ферреро Рошер кубик 75гр., АВ000000382",6.000,18%,99.18,108.36,650.16,,,,,,
"Шоколад Беловежская Пуща горький с начинкой 57,4% 200гр., ЕС000000350",5.000,18%,57.93,75.95,379.75,,,,,,
"Антиполицай 2 леденца, АВ000000080",20.000,18%,72.61,23.80,476.00,,,,,,
Поступление товаров АВ000000480 от 25.12.2013 12:31:52,,,,,,25.12.2013 12:31:52,АВ000000480,"ООО ""СНС-НЕВА""",Да,"14,503.60",Да
"Сигареты Vogue menthe, ЕС000000517",20.000,18%,193.12,63.30,"1,266.00",,,,,,
"Сигареты Vogue lilac, АВ000000244",20.000,18%,193.12,63.30,"1,266.00",,,,,,
"Сигареты Kent 8, АВ000000245",20.000,18%,198.46,65.05,"1,301.00",,,,,,
"Сигареты Kent 4, АВ000000246",40.000,18%,396.92,65.05,"2,602.00",,,,,,
"Сигареты Kent Nanotek silver, АВ000000248",20.000,18%,203.83,66.81,"1,336.20",,,,,,
"Сигареты Kent Nanotek white, АВ000000247",20.000,18%,203.83,66.81,"1,336.20",,,,,,
"Сигареты Kent iswitch, АВ000000293",10.000,18%,101.91,66.81,668.10,,,,,,
"Сигареты Rothmans Demi, АВ000000385",10.000,18%,53.41,35.01,350.10,,,,,,
"Сигариллы Captain Black dark crema, АВ000000294",30.000,18%,500.87,109.45,"3,283.50",,,,,,
"Сигариллы Captain Black cherise, ЕС000000542",10.000,18%,166.96,109.45,"1,094.50",,,,,,
Поступление товаров АВ000000481 от 25.12.2013 15:47:05,,,,,,25.12.2013 15:47:05,АВ000000481,"ООО ""ТД ""КОРД""",Да,"10,224.38",Да
"Коньяк Русский Форпост 5 лет 40% 0,25л., АВ000000259",6.000,18%,166.94,182.40,"1,094.40",,,,,,
"Коньяк Российский Киновский 3 лет.0,25 40%, Ц0000001937",6.000,18%,180.87,197.62,"1,185.72",,,,,,
"Коньяк Российский Бержерак 4-х лет. 0,7  40%, Ц0000001946",5.000,18%,482.32,632.38,"3,161.90",,,,,,
"Коньяк Российский Бержерак 4-х лет. 0,5  40%, Ц0000001945",6.000,18%,397.92,434.76,"2,608.56",,,,,,
"Коньяк Российский Бержерак 4-х лет 0,25  40%, Ц0000001942",10.000,18%,331.60,217.38,"2,173.80",,,,,,
Поступление товаров АВ000000482 от 25.12.2013 15:47:06,,,,,,25.12.2013 15:47:06,АВ000000482,"ЗАО ""НЕСКО Санкт -Петербург""",Да,"43,484.56",Да
"Вермут Мартини Бьянко 0,5 15%, Ц0000000288",10.000,18%,560.88,367.69,"3,676.90",,,,,,
"Вермут Мартини Россо 15% 0,5л, Ц0000001866",2.000,18%,112.18,367.69,735.38,,,,,,
"Вино игристое Мартини Асти 7,5% 0,2л., МЕ000000149",5.000,18%,156.17,204.75,"1,023.75",,,,,,
"Вино игристое Мартини Асти 7,5% 0,375л., МЕ000000148",3.000,18%,215.86,471.69,"1,415.07",,,,,,
"Вино игристое Мартини Асти п/у 7,5% 0,7л., Ц0000001309",2.000,18%,258.08,845.94,"1,691.88",,,,,,
"Вино игристое Мартини Просекко бел.сух. 11.5% 0.75л., Ц0000000373",3.000,18%,270.35,590.76,"1,772.28",,,,,,
"Вино Монтефьоре Россо  кр.п/сух. 11,5% 0,75л., ЕС000000574",3.000,18%,100.68,220.00,660.00,,,,,,
"Виски Джек Дэниел`c Теннесси 40% 0.5л., Ц0000000036",4.000,18%,579.57,949.85,"3,799.40",,,,,,
"Водка Финляндия 40% 0,5л., Ц0000000824",2.000,18%,144.74,474.43,948.86,,,,,,
"Водка Бульбаш берёзовые листочки 40% 0,1л., АВ000000220",48.000,18%,446.64,61.00,"2,928.00",,,,,,
"Водка особая Бульбашъ Премиум 40% 0,2л., АВ000000223",20.000,18%,326.44,107.00,"2,140.00",,,,,,
"Водка особая Бульбашъ Премиум 40% 0,5л., Ц0000000833",10.000,18%,349.32,229.00,"2,290.00",,,,,,
"Водка Финляндия Редберри 40% 0,5л., Ц0000002043",2.000,18%,153.92,504.51,"1,009.02",,,,,,
"Ром Бакарди Оакхарт 35% 0,7л., Ц0000000312",1.000,18%,158.00,"1,035.80","1,035.80",,,,,,
"Настойка горькая Бульбашъ Зубровая 40% 0,2л., МЕ000000258",20.000,18%,326.44,107.00,"2,140.00",,,,,,
"Настойка горькая Бульбашъ клюквенная 40% 0.1л., АВ000000289",48.000,18%,446.64,61.00,"2,928.00",,,,,,
"Ром Бакарди Блэк 40% 0.5л., Ц0000000311",2.000,18%,242.21,793.91,"1,587.82",,,,,,
"Ром Бакарди Блэк 40% 0,75л., Ц0000001307",2.000,18%,344.79,"1,130.15","2,260.30",,,,,,
"Ром Олд Ник 37,5% 0,7л., ЕС000000576",2.000,18%,167.49,549.00,"1,098.00",,,,,,
"Виски Вильям Лоусонс 40% 0.2л., Ц0000000169",10.000,18%,290.55,190.47,"1,904.70",,,,,,
"Виски Вильям Лоусонс 40% 0.75л., Ц0000000167",10.000,18%,982.28,643.94,"6,439.40",,,,,,
Поступление товаров АВ000000483 от 26.12.2013 12:32:10,,,,,,26.12.2013 12:32:10,АВ000000483,"ООО""Тамерлан""",Да,"2,742.80",Да
"Анчоус сушеный Джентри 36г., МЕ000000314",10.000,10%,30.91,34.00,340.00,,,,,,
"Желтый полосатик сушеный Джентри 36г, МЕ000000312",2.000,10%,6.73,37.00,74.00,,,,,,
"Кольца кальмара Джентри 36 г., МЕ000000317",4.000,10%,18.55,51.00,204.00,,,,,,
"Кольца кальмара Джентри 90 г., МЕ000000318",4.000,10%,41.16,113.20,452.80,,,,,,
"Рыба вялен. суш. Вобла Джентри 80г, МЕ000000324",6.000,10%,27.27,50.00,300.00,,,,,,
"Рыба вялен. филе Трески Джентри 90г, МЕ000000311",6.000,10%,62.45,114.50,687.00,,,,,,
"Семечки Fishka белые с беконом100гр., МЕ000000328",5.000,10%,15.64,34.40,172.00,,,,,,
"Семечки Потеха белые с солью100гр., МЕ000000327",10.000,10%,27.55,30.30,303.00,,,,,,
"Сыр копчено-вяленый Джентри 70г., МЕ000000309",3.000,10%,19.09,70.00,210.00,,,,,,
Поступление товаров АВ000000484 от 26.12.2013 14:54:25,,,,,,26.12.2013 14:54:25,АВ000000484,"ООО ""ТК Балтика""",Да,"5,687.50",Да
"Коньяк Золотая Выдержка 4 зв. 40%. 0,1л., ЕС000000583",35.000,18%,409.50,76.70,"2,684.50",,,,,,
"Коньяк Золотая Выдержка 5 зв. 40% 0,1л., Ц0000001956",35.000,18%,458.08,85.80,"3,003.00",,,,,,
Поступление товаров АВ000000485 от 26.12.2013 15:02:48,,,,,,26.12.2013 15:02:48,АВ000000485,"ООО ""ТК Балтика""",Да,"20,512.40",Да
"Вино Псоу   бел.п/сл. 10% 0,75л., ЕС000000424",12.000,18%,521.69,285.00,"3,420.00",,,,,,
"Вино Лыхны   кр.п/сл. 10% 0,75л., ЕС000000422",12.000,18%,521.69,285.00,"3,420.00",,,,,,
"Вино Апсны  кр.п/сл. 10% 0,75л., ЕС000000421",12.000,18%,521.69,285.00,"3,420.00",,,,,,
"Водка Граф Ледофф 40% 0,5л., АВ000000283",20.000,18%,515.81,169.07,"3,381.40",,,,,,
"Коньяк Армянский 3 зв. с/б Конь 40% 0,5л., МЕ000000346",6.000,18%,591.03,645.75,"3,874.50",,,,,,
"Коньяк Старейшина КВ 7 лет 40% 0,5л., АВ000000273",5.000,18%,457.09,599.30,"2,996.50",,,,,,
Поступление товаров АВ000000486 от 26.12.2013 15:25:23,,,,,,26.12.2013 15:25:23,АВ000000486,"ООО ""ЕВРО-АРТ""",Да,"61,875.94",Да
"Вино Шато Пей Де Фар  кр.сух.12.5% 0.75л., Ц0000000101",10.000,18%,325.17,213.17,"2,131.70",,,,,,
"Вино игристое Вивери Просекко бел. сух.11.5% 0.75л. , Ц0000000085",6.000,18%,274.85,300.30,"1,801.80",,,,,,
"Вино игристое Спуманте Дольче АП бел.сл. 9,5% 0,75 л., МЕ000000030",6.000,18%,222.45,243.05,"1,458.30",,,,,,
"Вино игристое Ламбруско Виа Мирелла бел.сл.7.5% 0,75л., Ц0000001170",24.000,18%,650.60,177.71,"4,265.04",,,,,,
"Вино игристое Спуманте Дольче Виа Мирелла бел.9.5% 0.75л., Ц0000000081",24.000,18%,739.71,202.05,"4,849.20",,,,,,
"Вино игристое Ламбруско Паоло Морини кр.сл. 7.5% 0.75л., Ц0000000369",12.000,18%,325.30,177.71,"2,132.52",,,,,,
"Вино игристое Ламбруско Паоло Морини бел.сл. 7,5% 0.75л., Ц0000000836",12.000,18%,325.30,177.71,"2,132.52",,,,,,
"Вино игристое Спуманте Брют Паоло Морини бел.10.5% 0.75л., Ц0000000077",5.000,18%,154.11,202.05,"1,010.25",,,,,,
"Вино игристое Спуманте Дольче Паоло Морини  бел.сл.9.5% 0.75л.  , Ц0000000111",27.000,18%,832.17,202.05,"5,455.35",,,,,,
"Вино Киндзмараули кр.п/сл. Батоно бут.10,5-12,5% 0,75л., ЕС000000465",6.000,18%,283.91,310.20,"1,861.20",,,,,,
"Вино Изабелла  кр. п/сл.т/п 10-12% 1л., Ц0000002032",24.000,18%,185.25,50.60,"1,214.40",,,,,,
"Вино Цинандали Ахалшени бел.сух.11,5% 0,75л., АВ000000383",4.000,18%,126.85,207.90,831.60,,,,,,
"Вино Хванчкара Ахалшени кр.п/сл.11,3% 0,75л., АВ000000384",12.000,18%,839.65,458.70,"5,504.40",,,,,,
"Вино Мукузани кр.сух. Батоно бут. с лозой 10,5-12,5% 0,75л., МЕ000000153",4.000,18%,181.04,296.70,"1,186.80",,,,,,
"Водка Полтина 40% 0,1л., АВ000000221",30.000,18%,191.29,41.80,"1,254.00",,,,,,
"Напиток сл/алк.Синебрюхофф Джин и Тоник ж/б 8,8% 0,5л., МЕ000000043",22.000,18%,196.05,58.42,"1,285.24",,,,,,
"Водка Беленькая 40% 0.5л., Ц0000001002",20.000,18%,536.95,176.00,"3,520.00",,,,,,
"Вино игристое Спуманте Брют АП бел.11,5% 0,75 л., МЕ000000031",12.000,18%,436.12,238.25,"2,859.00",,,,,,
"Вино Шевалье Дю Лак кр.сух. 12% 0,75л., МЕ000000022",6.000,18%,132.21,144.45,866.70,,,,,,
"Вино Шевалье Дю Лак бел.сух.11,5% 0,75л., МЕ000000024",6.000,18%,135.79,148.36,890.16,,,,,,
"Настойка горькая Старка 40% 0.5л., Ц0000000376",20.000,18%,587.29,192.50,"3,850.00",,,,,,
"Шампанское Советское бел. брют 10,5-12,5% 0.75л., РТ000000064",12.000,18%,198.54,108.46,"1,301.52",,,,,,
"Водка Путинка класс. 40% 0.7л., Ц0000000959",12.000,18%,420.47,229.70,"2,756.40",,,,,,
"Водка Кристалл 40% 0.7л., Ц0000000933",12.000,18%,516.79,282.32,"3,387.84",,,,,,
"Водка Московская Особая 40% 0.5л., Ц0000000941",20.000,18%,620.85,203.50,"4,070.00",,,,,,
Поступление товаров АВ000000487 от 27.12.2013 14:50:55,,,,,,27.12.2013 14:50:55,АВ000000487,"ООО ""СЗК ""Аврора""",Да,"1,002.65",Да
"Шоколад  Millennium экстра черный 74% 100гр., ЕС000000349",10.000,18%,64.89,42.54,425.40,,,,,,
"Шоколадные конфеты Милленниум Истории Океана 170гр., АВ000000301",5.000,18%,88.06,115.45,577.25,,,,,,
Поступление товаров АВ000000488 от 27.12.2013 14:53:31,,,,,,27.12.2013 14:53:31,АВ000000488,"ООО ""СЗК ""Аврора""",Да,"4,294.01",Да
"Конфеты Ферреро Рошер кубик 75гр., АВ000000382",12.000,18%,188.91,103.20,"1,238.40",,,,,,
"Шоколад Коммунарка Классический тёмный 20гр., АВ000000235",30.000,18%,33.68,7.36,220.80,,,,,,
"Шоколад Коммунарка молочный 20гр., АВ000000234",30.000,18%,38.03,8.31,249.30,,,,,,
"Шоколад Коммунарка молочный 200гр., АВ000000141",5.000,18%,66.20,86.80,434.00,,,,,,
"Шоколад горький десерт.Коммунарка с апел.соком 200гр., АВ000000094",5.000,18%,57.93,75.95,379.75,,,,,,
"Шоколад горький десерт.Коммунарка с клуб. соком 200гр., АВ000000140",10.000,18%,115.86,75.95,759.50,,,,,,
"Шоколадные конфеты Милленниум Ривьера 250гр., АВ000000236",6.000,18%,154.41,168.71,"1,012.26",,,,,,
Поступление товаров АВ000000489 от 27.12.2013 15:35:43,,,,,,27.12.2013 15:35:43,АВ000000489,"ООО""НОРДЭКС""",Да,"23,094.00",Да
"Вино Аргенто Пино Гриджио  бел.сух. 13% 0,75л., АВ000000124",5.000,18%,189.92,249.00,"1,245.00",,,,,,
"Вино Аргенто Мальбек роз.сух. 13% 0,75л., АВ000000123",5.000,18%,189.92,249.00,"1,245.00",,,,,,
"Вино игристое Дон Лусиано Москато бел. п/сл.7% 0,75л., АВ000000386",6.000,18%,172.98,189.00,"1,134.00",,,,,,
"Вино игристое Анри Марсель  бел.брют 10,5% 0,75л., ЕС000000101",30.000,18%,874.07,191.00,"5,730.00",,,,,,
"Вино игристое Анри Марсель  бел. п/сл. 10,5% 0,75л., МЕ000000410",12.000,18%,349.63,191.00,"2,292.00",,,,,,
"Вино игристое Кристалино  бел.брют 11,5% 0,75л., ЕС000000100",18.000,18%,790.78,288.00,"5,184.00",,,,,,
"Игристые вина Кристалино  бел.п/сух.  11,5% 0,75л., МЕ000000411",18.000,18%,790.78,288.00,"5,184.00",,,,,,
"Вино Кастильо Сан Симон кр.сух. 12,5% 0,75л., ЕС000000169",6.000,18%,164.75,180.00,"1,080.00",,,,,,
Поступление товаров АВ000000490 от 27.12.2013 17:07:50,,,,,,27.12.2013 17:07:50,АВ000000490,"ЗАО ""НЕСКО Санкт -Петербург""",Да,"19,464.18",Да
"Коньяк Хеннесси  ВС  П/У  0.5л 40%, ЕС000000467",4.000,18%,"1,102.33","1,806.60","7,226.40",,,,,,
"Коньяк Хеннесси ВСОП 40% 0,5, Ц0000000556",2.000,18%,788.74,"2,585.33","5,170.66",,,,,,
"Коньяк Хеннесси X.О 40%  п/у 0,35л., ЕС000000645",1.000,18%,852.64,"5,589.52","5,589.52",,,,,,
"Виски Дюарс 40% 0.5л., Ц0000000171",2.000,18%,225.40,738.80,"1,477.60",,,,,,
Поступление товаров АВ000000492 от 27.12.2013 17:07:51,,,,,,27.12.2013 17:07:51,АВ000000492,"ООО ""Невский синдикат""",Да,"4,481.33",Да
"Пиво Невское живое нефильтрованное 0.5л 4.7 алк, Ц0000001001",10.000,18%,53.42,35.02,350.20,,,,,,
"Пиво Жатецкий  Гусь 4.6% 1,5л. , Ц0000001017",3.000,18%,37.99,83.01,249.03,,,,,,
"Пиво Арсенальное Традиционное свет.4.7% 1,5л., Ц0000001296",3.000,18%,32.06,70.06,210.18,,,,,,
"Пиво Олд Бобби 0.5л 4.5%, Ц0000001298",10.000,18%,65.59,43.00,430.00,,,,,,
"Пиво Хольстен Премиум свет. ж/б.  4.8% 0,5л., Ц0000000810",12.000,18%,81.46,44.50,534.00,,,,,,
"Пиво Вена свет.ж/б 4,6% 0,5л., РТ000000266",24.000,18%,92.84,25.36,608.64,,,,,,
"Пиво Жатецкий Гусь  свет.ж/б 4.6% 0,5л., Ц0000001403",12.000,18%,65.35,35.70,428.40,,,,,,
"Пиво Туборг 4,6% 0,33л., Ц0000001128",12.000,18%,64.18,35.06,420.72,,,,,,
"Пиво Невское Классическое свет.4,7% ж/б 0.5л., Ц0000001009",12.000,18%,61.83,33.78,405.36,,,,,,
"Пиво Кофф свет. ж/б 4,5% 0,5л., Ц0000002004",24.000,18%,128.87,35.20,844.80,,,,,,
Поступление товаров АВ000000491 от 28.12.2013 15:24:11,,,,,,28.12.2013 15:24:11,АВ000000491,"ООО КОМПАНИЯ ""СИМПЛ-СПБ""",Да,"7,488.48",Да
"Вино игристое Канти Асти бел.сл.7% 0,75л., АВ000000389",6.000,18%,349.92,382.32,"2,293.92",,,,,,
"Вино игристое Канти Просекко бел.сух.11% 0,75л., АВ000000390",6.000,18%,367.71,401.76,"2,410.56",,,,,,
"Вино игристое Ламбруско дель`Эмилия Россо Подери Альти кр.п/сл.7,5% 0,75л., АВ000000387",6.000,18%,212.34,232.00,"1,392.00",,,,,,
"Вино игристое Ламбруско дель`Эмилия Подери Альти бел.п/сл.7,5% 0,75л., АВ000000388",6.000,18%,212.34,232.00,"1,392.00",,,,,,
Поступление товаров АВ000000493 от 30.12.2013 12:39:03,,,,,,30.12.2013 12:39:03,АВ000000493,"ООО""ТД Каскад""",Да,"8,775.80",Да
"Виски Грантс 40% 0,2л., Ц0000001190",10.000,18%,486.76,319.10,"3,191.00",,,,,,
"Вино игристое Фламинго  роз.п/сл. 10% 0,75л., ЕС000000426",6.000,18%,425.96,465.40,"2,792.40",,,,,,
"Вино игристое Руиберг Вайнери безалкогольное 0,75л., ЕС000000427",6.000,18%,425.96,465.40,"2,792.40",,,,,,
Поступление товаров АВ000000494 от 30.12.2013 14:26:41,,,,,,30.12.2013 14:26:41,АВ000000494,"ООО""ТД""Русьимпорт-Нева""",Да,"1,532.50",Да
"Коньяк Амирани 5 лет 40% 0,5л., АВ000000391",3.000,18%,233.77,510.83,"1,532.50",,,,,,
Поступление товаров АВ000000495 от 30.12.2013 14:27:37,,,,,,30.12.2013 14:27:37,АВ000000495,"ООО""ТД""Русьимпорт-Нева""",Да,"2,163.51",Да
"Вино игристое Просекко Эрфо Брют Сартори бел.брют 11% 0,75л., АВ000000392",6.000,18%,330.03,360.59,"2,163.51",,,,,,
Поступление товаров АВ000000496 от 30.12.2013 16:21:30,,,,,,30.12.2013 16:21:30,АВ000000496,"ООО ""ПепсиКо Холдингс""",Да,"4,610.97",Да
"Напиток б/алк.с/газ. Эвервесс тоник 2,25л., АВ000000135",12.000,18%,94.14,51.43,617.16,,,,,,
"Напиток б/алк.с/газ. Эвервесс тоник лимон 2,25л., АВ000000134",6.000,18%,47.07,51.43,308.58,,,,,,
"Лимонад Пепси 2,25л, РТ000000258",18.000,18%,141.22,51.43,925.75,,,,,,
"Лимонад Пепси 1,75л., ЕС000000395",18.000,18%,95.83,34.90,628.24,,,,,,
"Лимонад Пепси 1,25л., Ц0000001686",36.000,18%,211.28,38.47,"1,385.06",,,,,,
"Лимонад Пепси 0,6л., Ц0000001678",24.000,18%,113.82,31.09,746.18,,,,,,
Поступление товаров АВ000000497 от 31.12.2013 11:12:53,,,,,,31.12.2013 11:12:53,АВ000000497,"ЗАО ""НЕСКО Санкт -Петербург""",Да,"15,270.43",Да
"Вино игристое Мартини Просекко бел.сух. 11.5% 0.75л., Ц0000000373",3.000,18%,270.35,590.76,"1,772.28",,,,,,
"Водка Финляндия 40% 0,5л., Ц0000000824",2.000,18%,144.74,474.43,948.86,,,,,,
"Виски Вильям Лоусонс Супер Спайсед 35% 0,75л., МЕ000000147",3.000,18%,412.56,901.53,"2,704.59",,,,,,
"Настойка горькая Бульбашъ Зубровая 40% 0,5л., Ц0000000829",10.000,18%,349.32,229.00,"2,290.00",,,,,,
"Настойка горькая Бульбашъ липа/мед 40% 0.5л., РТ000000139",10.000,18%,349.32,229.00,"2,290.00",,,,,,
"Настойка горькая Бульбашъ мед/перец 40% 0.2л., РТ000000143",10.000,18%,163.22,107.00,"1,070.00",,,,,,
"Настойка горькая Бульбашъ мед/перец 40% 0.5л., РТ000000269",10.000,18%,349.32,229.00,"2,290.00",,,,,,
"Виски Вильям Лоусонс 40% 0.2л., Ц0000000169",10.000,18%,290.55,190.47,"1,904.70",,,,,,
Поступление товаров АВ000000498 от 31.12.2013 11:20:35,,,,,,31.12.2013 11:20:35,АВ000000498,"ООО ""Лудинг-СПб""",Да,"11,853.00",Да
"Коньяк НОЙ Классик 7 лет  40% 0,05 л., МЕ000000166",3.000,18%,69.10,151.00,453.00,,,,,,
"Коньяк НОЙ Араспел  пятилетний  40% 0,35 л., МЕ000000177",2.000,18%,156.51,513.00,"1,026.00",,,,,,
"Коньяк НОЙ Араспел 5 летний п/у 40% 0,5 л., ЕС000000508",4.000,18%,457.02,749.00,"2,996.00",,,,,,
"Коньяк НОЙ Араспел 3-х летний п/у 40% 0,5 л., ЕС000000507",4.000,18%,378.31,620.00,"2,480.00",,,,,,
"Коньяк НОЙ Классик 7 летний п/у 40% 0,5 л., ЕС000000509",2.000,18%,299.90,983.00,"1,966.00",,,,,,
"Коньяк НОЙ Араспел пятилетний  40% 0,5 л., МЕ000000180",2.000,18%,201.36,660.00,"1,320.00",,,,,,
"Бренди Плиска 5 лет  36% 0.5л., МЕ000000167",2.000,18%,143.39,470.00,940.00,,,,,,
"Вино Ликерное красное Порто Алегре Тони 19% 0,75 л., ЕС000000521",1.000,18%,102.51,672.00,672.00,,,,,,
Поступление товаров АВ000000499 от 31.12.2013 12:45:18,,,,,,31.12.2013 12:45:18,АВ000000499,"ЗАО ""ТК ""МЕГАПОЛИС""",Да,"16,744.54",Да
"Сигареты Camel filters, Ц0000001371",10.000,18%,97.63,64.00,640.03,,,,,,
"Сигареты Camel blue, Ц0000001313",20.000,18%,168.52,55.24,"1,104.72",,,,,,
"Сигареты Glamour azure, Ц0000002108",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Glamour amber, Ц0000000462",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Glamour menthol superslims, ЕС000000439",20.000,18%,139.10,45.60,911.90,,,,,,
"Сигареты Петр 1 эталон , Ц0000002117",10.000,18%,57.53,37.71,377.13,,,,,,
"Сигареты Русский стиль красные, Ц0000000460",10.000,18%,86.53,56.72,567.23,,,,,,
"Сигареты Winston red, Ц0000002109",20.000,18%,144.47,47.35,947.07,,,,,,
"Сигареты Winston blue, Ц0000002058",50.000,18%,361.17,47.35,"2,367.67",,,,,,
"Сигареты Winston silver, Ц0000000264",10.000,18%,72.23,47.35,473.53,,,,,,
"Сигареты Winston super slim light, Ц0000000131",10.000,18%,72.23,47.35,473.53,,,,,,
"Сигареты Winston super slim silver, Ц0000001648",10.000,18%,72.23,47.35,473.53,,,,,,
"Сигареты Winston XS blue, Ц0000000273",10.000,18%,77.56,50.85,508.46,,,,,,
"Сигареты Winston XSence silver, Ц0000002110",10.000,18%,77.56,50.85,508.46,,,,,,
"Сигареты Winston XStyle  LSS silver, Ц0000000275",10.000,18%,77.56,50.85,508.46,,,,,,
"Сигареты Davidoff shape black, Ц0000000070",10.000,18%,93.67,61.41,614.07,,,,,,
"Сигареты Davidoff shape white, Ц0000000190",10.000,18%,99.45,65.20,651.95,,,,,,
"Сигареты Chesterfield red, Ц0000002111",10.000,18%,73.93,48.46,484.63,,,,,,
"Сигареты Chesterfield blue, Ц0000001312",20.000,18%,147.85,48.46,969.25,,,,,,
"Сигареты Marlboro Lights, Ц0000002122",10.000,18%,99.45,65.20,651.95,,,,,,
"Сигареты Оптима gold, Ц0000000274",10.000,18%,49.73,32.60,326.03,,,,,,
"Сигареты Parlament agua blue, Ц0000002060",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты Parlament silver blue, Ц0000002059",10.000,18%,115.58,75.77,757.68,,,,,,
Поступление товаров АВ000000500 от 31.12.2013 12:53:46,,,,,,31.12.2013 12:53:46,АВ000000500,"ООО""Вельд-СПБ""",Да,"9,582.65",Да
"Виски Очнтошн Классик п/у 40% 0,7л., АВ000000178",3.000,18%,542.13,"1,184.65","3,553.95",,,,,,
"Коньяк Леро ВСОП п/у 40% 0,5л., АВ000000184",2.000,18%,431.85,"1,415.50","2,831.00",,,,,,
"Коньяк Леро ВС п/у 40% 0,5л., АВ000000177",3.000,18%,487.78,"1,065.90","3,197.70",,,,,,
